sexo,periodo_matricula,turma,codigo_tipo_matricula,tipo_matricula,codigo_situacao,situacao,media_final,nome_disciplina,numero_creditos,nome_setor,periodo_relativo
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,8.3,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,7.0,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,5.0,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1999.1,0.0,4.0,Dispensa,3.0,Aprovado,8.7,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,3.0
Masculino,1998.2,2.0,1.0,Normal,3.0,Aprovado,7.2,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,2.0
Masculino,2002.1,1.0,1.0,Normal,3.0,Aprovado,9.0,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,9.0
Masculino,2001.1,1.0,1.0,Normal,3.0,Aprovado,8.8,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,7.0
Feminino,2003.2,0.0,4.0,Dispensa,3.0,Aprovado,8.7,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,12.0
Feminino,2003.1,1.0,1.0,Normal,3.0,Aprovado,8.7,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,11.0
Feminino,2002.1,1.0,1.0,Normal,3.0,Aprovado,9.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,9.0
Feminino,1999.1,4.0,1.0,Normal,4.0,Reprovado,3.0,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,3.0
Feminino,1998.1,0.0,1.0,Normal,2.0,Trancado,,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Feminino,2001.1,1.0,1.0,Normal,3.0,Aprovado,10.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,7.0
Feminino,1998.2,5.0,1.0,Normal,4.0,Reprovado,1.7,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,2.0
Masculino,2001.1,0.0,4.0,Dispensa,3.0,Aprovado,7.1,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,7.0
Masculino,2003.2,1.0,1.0,Normal,3.0,Aprovado,8.5,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,12.0
Masculino,1998.2,0.0,4.0,Dispensa,3.0,Aprovado,7.5,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,2.0
Masculino,1998.2,0.0,4.0,Dispensa,3.0,Aprovado,8.5,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,2.0
Masculino,1998.2,0.0,4.0,Dispensa,3.0,Aprovado,8.0,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,2.0
Feminino,1998.1,0.0,1.0,Normal,2.0,Trancado,,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,7.8,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Masculino,1998.1,0.0,1.0,Normal,2.0,Trancado,,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Feminino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,7.3,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Feminino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,7.5,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,1.0
Feminino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,5.6,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.2,4.0,1.0,Normal,3.0,Aprovado,7.0,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,2.0
Masculino,2000.1,1.0,1.0,Normal,3.0,Aprovado,9.3,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,5.0
Masculino,2000.1,1.0,1.0,Normal,3.0,Aprovado,10.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,5.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,7.7,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,5.8,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.1,0.0,1.0,Normal,4.0,Reprovado,3.3,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1999.1,4.0,1.0,Normal,3.0,Aprovado,7.0,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,3.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,5.8,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,1.0
Feminino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,7.5,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Feminino,2000.2,1.0,1.0,Normal,2.0,Trancado,,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,6.0
Feminino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,7.0,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Feminino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,5.3,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,1.0
Feminino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,7.3,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.2,3.0,1.0,Normal,5.0,Reprovado por Falta,0.0,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,2.0
Masculino,1998.2,5.0,1.0,Normal,4.0,Reprovado,2.6,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,2.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,8.0,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,9.2,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,7.8,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,9.0,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,1.0
Feminino,1998.2,4.0,1.0,Normal,5.0,Reprovado por Falta,0.0,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,2.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,7.7,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Masculino,2000.2,1.0,1.0,Normal,2.0,Trancado,,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,6.0
Masculino,2004.1,1.0,1.0,Normal,5.0,Reprovado por Falta,0.0,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,13.0
Masculino,2000.1,1.0,1.0,Normal,5.0,Reprovado por Falta,0.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,5.0
Masculino,2000.2,1.0,1.0,Normal,5.0,Reprovado por Falta,0.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,6.0
Masculino,2004.1,1.0,1.0,Normal,5.0,Reprovado por Falta,0.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,13.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,5.0,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,5.3,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.1,0.0,4.0,Dispensa,3.0,Aprovado,7.0,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.2,2.0,1.0,Normal,2.0,Trancado,,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,2.0
Masculino,2000.1,1.0,1.0,Normal,3.0,Aprovado,9.3,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,5.0
Masculino,2002.1,1.0,1.0,Normal,3.0,Aprovado,8.5,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,9.0
Masculino,1998.2,3.0,1.0,Normal,3.0,Aprovado,7.7,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,2.0
Masculino,1999.1,2.0,1.0,Normal,2.0,Trancado,,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,3.0
Masculino,1998.2,2.0,1.0,Normal,3.0,Aprovado,6.0,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Masculino,2000.1,1.0,4.0,Dispensa,3.0,Aprovado,8.0,INGLÊS,4.0,UNID. ACAD. DE LETRAS,4.0
Masculino,1998.2,0.0,4.0,Dispensa,3.0,Aprovado,8.0,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.2,0.0,4.0,Dispensa,3.0,Aprovado,8.7,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.2,0.0,4.0,Dispensa,3.0,Aprovado,8.3,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.2,0.0,4.0,Dispensa,3.0,Aprovado,7.0,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Masculino,1998.2,0.0,4.0,Dispensa,3.0,Aprovado,5.5,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.2,0.0,4.0,Dispensa,3.0,Aprovado,5.8,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.2,0.0,4.0,Dispensa,3.0,Aprovado,6.7,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.2,0.0,4.0,Dispensa,3.0,Aprovado,9.3,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1998.2,0.0,4.0,Dispensa,3.0,Aprovado,7.5,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1999.2,2.0,1.0,Normal,5.0,Reprovado por Falta,0.0,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,3.0
Masculino,1993.2,0.0,4.0,Dispensa,3.0,Aprovado,8.2,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Masculino,1993.2,0.0,4.0,Dispensa,3.0,Aprovado,5.5,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1996.1,0.0,1.0,Normal,4.0,Reprovado,0.8,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,6.0
Masculino,1993.2,0.0,4.0,Dispensa,3.0,Aprovado,7.3,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1995.2,0.0,1.0,Normal,4.0,Reprovado,0.0,FÍSICA GERAL III,4.0,UNID. ACAD. DE FÍSICA,5.0
Masculino,1996.1,0.0,4.0,Dispensa,3.0,Aprovado,6.2,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Masculino,1996.1,0.0,4.0,Dispensa,3.0,Aprovado,5.2,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1996.1,0.0,4.0,Dispensa,3.0,Aprovado,5.0,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1996.1,0.0,4.0,Dispensa,3.0,Aprovado,7.0,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1996.1,0.0,4.0,Dispensa,3.0,Aprovado,7.5,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Masculino,2000.1,1.0,1.0,Normal,5.0,Reprovado por Falta,0.0,INGLÊS,4.0,UNID. ACAD. DE LETRAS,9.0
Masculino,1996.1,0.0,4.0,Dispensa,3.0,Aprovado,7.0,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1996.1,0.0,4.0,Dispensa,3.0,Aprovado,7.0,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1996.1,0.0,4.0,Dispensa,3.0,Aprovado,7.0,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,1995.2,0.0,1.0,Normal,5.0,Reprovado por Falta,,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,5.0
Masculino,1996.1,0.0,1.0,Normal,2.0,Trancado,,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,6.0
Masculino,1997.2,0.0,1.0,Normal,5.0,Reprovado por Falta,,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,9.0
Masculino,1998.1,0.0,1.0,Normal,5.0,Reprovado por Falta,,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,10.0
Masculino,1998.2,5.0,1.0,Normal,2.0,Trancado,,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,11.0
Masculino,1994.1,0.0,1.0,Normal,4.0,Reprovado,2.1,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,2.0
Masculino,1994.2,0.0,1.0,Normal,3.0,Aprovado,6.8,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,3.0
Masculino,1997.1,0.0,1.0,Normal,5.0,Reprovado por Falta,,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,7.0
Masculino,1997.2,0.0,1.0,Normal,4.0,Reprovado,2.8,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,8.0
Masculino,1995.1,0.0,1.0,Normal,3.0,Aprovado,5.6,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,3.0
Masculino,1997.1,0.0,1.0,Normal,5.0,Reprovado por Falta,,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,7.0
Masculino,1997.2,0.0,1.0,Normal,2.0,Trancado,,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,8.0
Masculino,1998.1,0.0,1.0,Normal,4.0,Reprovado,2.0,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,9.0
Masculino,1998.2,1.0,1.0,Normal,5.0,Reprovado por Falta,0.0,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,10.0
Masculino,1999.1,2.0,1.0,Normal,2.0,Trancado,,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,11.0
Masculino,1999.2,4.0,1.0,Normal,5.0,Reprovado por Falta,0.0,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,12.0
Masculino,1996.1,0.0,1.0,Normal,3.0,Aprovado,6.6,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,5.0
Masculino,2001.2,1.0,1.0,Normal,2.0,Trancado,,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,14.0
Masculino,1996.1,0.0,1.0,Normal,3.0,Aprovado,5.0,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,3.0
Masculino,1999.2,0.0,1.0,Normal,2.0,Trancado,0.0,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,10.0
Masculino,2000.1,2.0,1.0,Normal,3.0,Aprovado,7.2,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,11.0
Masculino,1998.2,3.0,1.0,Normal,5.0,Reprovado por Falta,0.0,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,8.0
Masculino,1999.1,2.0,1.0,Normal,3.0,Aprovado,5.8,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,9.0
Feminino,1996.1,0.0,1.0,Normal,3.0,Aprovado,7.5,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,3.0
Feminino,1996.1,0.0,1.0,Normal,2.0,Trancado,,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,3.0
Feminino,1996.2,0.0,1.0,Normal,3.0,Aprovado,7.0,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,4.0
Feminino,1997.1,0.0,1.0,Normal,3.0,Aprovado,7.8,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,5.0
Feminino,1996.1,0.0,1.0,Normal,3.0,Aprovado,7.3,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,2.0
Feminino,2000.2,1.0,1.0,Normal,5.0,Reprovado por Falta,0.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,11.0
Feminino,1996.1,0.0,1.0,Normal,4.0,Reprovado,0.0,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,2.0
Feminino,1997.2,0.0,1.0,Normal,5.0,Reprovado por Falta,,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,5.0
Feminino,1998.1,0.0,1.0,Normal,5.0,Reprovado por Falta,,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,6.0
Feminino,1999.1,4.0,1.0,Normal,2.0,Trancado,,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,8.0
Masculino,1997.1,0.0,1.0,Normal,3.0,Aprovado,7.5,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,4.0
Masculino,2000.1,1.0,1.0,Normal,3.0,Aprovado,9.5,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,10.0
Masculino,1996.2,0.0,1.0,Normal,3.0,Aprovado,8.2,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,3.0
Masculino,1999.2,4.0,1.0,Normal,2.0,Trancado,,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,9.0
Masculino,1997.2,0.0,1.0,Normal,4.0,Reprovado,1.0,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,5.0
Masculino,1998.1,0.0,1.0,Normal,4.0,Reprovado,1.7,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,6.0
Masculino,1999.1,2.0,1.0,Normal,3.0,Aprovado,6.1,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,8.0
Masculino,1995.2,0.0,1.0,Normal,3.0,Aprovado,5.0,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,1.0
Masculino,1996.1,0.0,1.0,Normal,4.0,Reprovado,0.0,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,2.0
Masculino,1996.2,0.0,1.0,Normal,2.0,Trancado,,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,3.0
Masculino,1997.1,0.0,1.0,Normal,5.0,Reprovado por Falta,,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,4.0
Masculino,1997.2,0.0,1.0,Normal,4.0,Reprovado,3.1,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,5.0
Masculino,1998.1,0.0,1.0,Normal,2.0,Trancado,,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,6.0
Masculino,1998.2,3.0,1.0,Normal,5.0,Reprovado por Falta,0.0,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,7.0
Masculino,1999.1,4.0,1.0,Normal,3.0,Aprovado,5.5,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,8.0
Masculino,1995.1,0.0,1.0,Normal,5.0,Reprovado por Falta,,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,
Masculino,2000.1,3.0,1.0,Normal,3.0,Aprovado,7.0,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,10.0
Masculino,1995.1,0.0,4.0,Dispensa,3.0,Aprovado,7.8,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,
Masculino,1995.1,0.0,4.0,Dispensa,3.0,Aprovado,6.5,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,
Masculino,1995.1,0.0,4.0,Dispensa,3.0,Aprovado,7.6,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,
Masculino,2003.2,1.0,1.0,Normal,3.0,Aprovado,8.6,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,9.0
Masculino,2002.1,0.0,1.0,Normal,3.0,Aprovado,8.3,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,6.0
Masculino,2001.2,1.0,1.0,Normal,3.0,Aprovado,10.0,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,6.0
Masculino,2001.1,1.0,1.0,Normal,3.0,Aprovado,8.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,5.0
Feminino,2002.1,4.0,4.0,Dispensa,3.0,Aprovado,7.3,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,7.0
Feminino,2001.2,1.0,1.0,Normal,3.0,Aprovado,9.0,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,6.0
Feminino,2001.1,1.0,1.0,Normal,3.0,Aprovado,8.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,5.0
Masculino,1999.1,0.0,4.0,Dispensa,3.0,Aprovado,10.0,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,2000.1,7.0,4.0,Dispensa,3.0,Aprovado,9.97,FÍSICA GERAL III,6.0,UNID. ACAD. DE FÍSICA,3.0
Masculino,1999.1,0.0,4.0,Dispensa,3.0,Aprovado,10.0,FÍSICA GERAL II,4.0,UNID. ACAD. DE FÍSICA,1.0
Masculino,2002.2,4.0,1.0,Normal,3.0,Aprovado,9.1,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,8.0
Masculino,2002.1,1.0,1.0,Normal,3.0,Aprovado,10.0,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,7.0
Masculino,2000.1,3.0,4.0,Dispensa,3.0,Aprovado,9.2,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,3.0
Masculino,2000.1,2.0,4.0,Dispensa,3.0,Aprovado,9.8,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,3.0
Masculino,2003.1,1.0,1.0,Normal,3.0,Aprovado,9.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,9.0
Masculino,2002.2,1.0,1.0,Normal,3.0,Aprovado,7.0,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,8.0
Masculino,2001.2,1.0,1.0,Normal,3.0,Aprovado,9.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,6.0
Masculino,2003.1,2.0,1.0,Normal,3.0,Aprovado,6.0,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,8.0
Masculino,2002.1,0.0,1.0,Normal,3.0,Aprovado,8.3,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,6.0
Masculino,2003.2,1.0,1.0,Normal,3.0,Aprovado,7.0,INGLÊS,4.0,UNID. ACAD. DE LETRAS,9.0
Feminino,2000.1,1.0,1.0,Normal,3.0,Aprovado,9.0,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,3.0
Feminino,2001.1,1.0,1.0,Normal,3.0,Aprovado,9.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,5.0
Masculino,2002.2,1.0,1.0,Normal,3.0,Aprovado,8.0,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,8.0
Masculino,2001.2,1.0,1.0,Normal,3.0,Aprovado,10.0,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,6.0
Masculino,2000.2,1.0,1.0,Normal,3.0,Aprovado,10.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,4.0
Masculino,2002.1,1.0,1.0,Normal,3.0,Aprovado,7.7,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,7.0
Masculino,2003.1,0.0,1.0,Normal,3.0,Aprovado,8.5,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,9.0
Masculino,2001.2,1.0,1.0,Normal,3.0,Aprovado,10.0,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,6.0
Masculino,2001.1,1.0,1.0,Normal,3.0,Aprovado,8.8,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,5.0
Masculino,1999.2,1.0,1.0,Normal,2.0,Trancado,,FÍSICA GERAL I,4.0,UNID. ACAD. DE FÍSICA,2.0
Masculino,2001.2,1.0,1.0,Normal,3.0,Aprovado,10.0,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,6.0
Masculino,2002.2,1.0,1.0,Normal,3.0,Aprovado,8.0,INFORMÁTICA E SOCIEDADE,2.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,8.0
Masculino,2002.2,3.0,1.0,Normal,3.0,Aprovado,10.0,ECONOMIA,4.0,UNID. ACAD. DE ECONOMIA E FINANCAS,7.0
Masculino,2002.1,1.0,1.0,Normal,3.0,Aprovado,7.0,DIREITO E CIDADANIA,4.0,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,6.0
